source,target,source_severity,target_severity,edge_severity_score,shared_cwes,shared_cwe_count
red-discordbot,alabaster,medium,unknown,2,,0
red-discordbot,sphinx,medium,unknown,2,,0
red-discordbot,pytest-asyncio,medium,unknown,2,,0
red-discordbot,psutil,medium,high,3,,0
red-discordbot,sphinx-prompt,medium,unknown,2,,0
red-discordbot,uvloop,medium,unknown,2,,0
red-discordbot,requests,medium,medium,2,,0
red-discordbot,red-commons,medium,unknown,2,,0
red-discordbot,propcache,medium,unknown,2,,0
red-discordbot,mccabe,medium,unknown,2,,0
red-discordbot,certifi,medium,low,2,,0
red-discordbot,sphinxcontrib-qthelp,medium,unknown,2,,0
red-discordbot,markdown,medium,unknown,2,,0
red-discordbot,importlib-metadata,medium,unknown,2,,0
red-discordbot,sphinxcontrib-jquery,medium,unknown,2,,0
red-discordbot,zipp,medium,medium,2,,0
red-discordbot,pyyaml,medium,critical,4,,0
red-discordbot,discord-py,medium,unknown,2,,0
red-discordbot,async-timeout,medium,unknown,2,,0
red-discordbot,sphinxcontrib-devhelp,medium,unknown,2,,0
red-discordbot,attrs,medium,unknown,2,,0
red-discordbot,python-dateutil,medium,unknown,2,,0
red-discordbot,docutils,medium,critical,4,,0
red-discordbot,charset-normalizer,medium,unknown,2,,0
red-discordbot,mypy-extensions,medium,unknown,2,,0
red-discordbot,packaging,medium,unknown,2,,0
red-discordbot,pathspec,medium,unknown,2,,0
red-discordbot,pylint,medium,unknown,2,,0
red-discordbot,multidict,medium,unknown,2,,0
red-discordbot,apsw,medium,unknown,2,,0
red-discordbot,jinja2,medium,medium,2,,0
red-discordbot,tomlkit,medium,unknown,2,,0
red-discordbot,exceptiongroup,medium,unknown,2,,0
red-discordbot,rapidfuzz,medium,unknown,2,,0
red-discordbot,sphinxcontrib-htmlhelp,medium,unknown,2,,0
red-discordbot,black,medium,medium,2,,0
red-discordbot,pygments,medium,critical,4,,0
red-discordbot,markdown-it-py,medium,high,3,,0
red-discordbot,dill,medium,unknown,2,,0
red-discordbot,snowballstemmer,medium,unknown,2,,0
red-discordbot,astroid,medium,unknown,2,,0
red-discordbot,sphinxcontrib-applehelp,medium,unknown,2,,0
red-discordbot,aiosignal,medium,unknown,2,,0
red-discordbot,isort,medium,unknown,2,,0
red-discordbot,schema,medium,unknown,2,,0
red-discordbot,rich,medium,unknown,2,,0
red-discordbot,asyncpg,medium,critical,4,,0
red-discordbot,pytest-mock,medium,unknown,2,,0
red-discordbot,pytz,medium,unknown,2,,0
red-discordbot,yarl,medium,unknown,2,,0
red-discordbot,urllib3,medium,medium,2,,0
red-discordbot,sphinxcontrib-jsmath,medium,unknown,2,,0
red-discordbot,platformdirs,medium,unknown,2,,0
red-discordbot,pluggy,medium,unknown,2,,0
red-discordbot,colorama,medium,unknown,2,,0
red-discordbot,brotli,medium,high,3,,0
red-discordbot,red-lavalink,medium,unknown,2,,0
red-discordbot,mdurl,medium,unknown,2,,0
red-discordbot,iniconfig,medium,unknown,2,,0
red-discordbot,tomli,medium,unknown,2,,0
red-discordbot,imagesize,medium,unknown,2,,0
red-discordbot,frozenlist,medium,unknown,2,,0
redshift-connector,beautifulsoup4,high,unknown,3,,0
redshift-connector,requests,high,medium,3,,0
redshift-connector,botocore,high,unknown,3,,0
redshift-connector,scramp,high,unknown,3,,0
redshift-connector,lxml,high,moderate,3,,0
redshift-connector,numpy,high,critical,4,,0
redshift-connector,boto3,high,unknown,3,,0
redshift-connector,packaging,high,unknown,3,,0
redshift-connector,pandas,high,low,3,,0
redshift-connector,setuptools,high,high,3,,0
redshift-connector,pytz,high,unknown,3,,0
rembg,click,high,unknown,3,,0
rembg,aiohttp,high,high,3,,0
rembg,bandit,high,unknown,3,,0
rembg,mypy,high,unknown,3,,0
rembg,filetype,high,unknown,3,,0
rembg,twine,high,unknown,3,,0
rembg,pillow,high,critical,4,,0
rembg,scikit-image,high,unknown,3,,0
rembg,pymatting,high,unknown,3,,0
rembg,jsonschema,high,unknown,3,,0
rembg,onnxruntime,high,unknown,3,,0
rembg,pytest,high,unknown,3,,0
rembg,tqdm,high,low,3,,0
rembg,opencv-python-headless,high,high,3,,0
rembg,black,high,medium,3,,0
rembg,numpy,high,critical,4,,0
rembg,wheel,high,high,3,,0
rembg,gradio,high,critical,4,,0
rembg,scipy,high,high,3,,0
rembg,flake8,high,unknown,3,,0
rembg,uvicorn,high,high,3,,0
rembg,setuptools,high,high,3,,0
rembg,fastapi,high,high,3,,0
rembg,isort,high,unknown,3,,0
rembg,pooch,high,unknown,3,,0
rembg,asyncer,high,unknown,3,,0
rembg,onnxruntime-rocm,high,unknown,3,,0
rembg,python-multipart,high,high,3,,0
rembg,imagehash,high,unknown,3,,0
rembg,watchdog,high,unknown,3,,0
rembg,onnxruntime-gpu,high,unknown,3,,0
requests,pysocks,medium,unknown,2,,0
requests,idna,medium,medium,2,,0
requests,certifi,medium,low,2,,0
requests,urllib3,medium,medium,2,,0
requests,charset_normalizer,medium,unknown,2,,0
requests,chardet,medium,unknown,2,,0
restrictedpython,furo,high,unknown,3,,0
restrictedpython,pytest-mock,high,unknown,3,,0
restrictedpython,pytest,high,unknown,3,,0
restrictedpython,sphinx,high,unknown,3,,0
rpyc,plumbum,high,unknown,3,,0
sagemaker,omegaconf,high,unknown,3,,0
sagemaker,nest-asyncio,high,unknown,3,,0
sagemaker,boto3,high,unknown,3,,0
sagemaker,accelerate,high,unknown,3,,0
sagemaker,tensorboard,high,unknown,3,,0
sagemaker,pytest,high,unknown,3,,0
sagemaker,numpy,high,critical,4,,0
sagemaker,jsonpickle,high,critical,4,,0
sagemaker,onnx,high,high,3,,0
sagemaker,mypy-boto3-s3,high,unknown,3,,0
sagemaker,tox,high,unknown,3,,0
sagemaker,psutil,high,high,3,,0
sagemaker,requests,high,medium,3,,0
sagemaker,fabric,high,moderate,3,,0
sagemaker,pytest-xdist,high,unknown,3,,0
sagemaker,orderly-set,high,unknown,3,,0
sagemaker,stopit,high,unknown,3,,0
sagemaker,coverage,high,unknown,3,,0
sagemaker,scikit-learn,high,medium,3,,0
sagemaker,tensorflow,high,critical,4,CWE-78,1
sagemaker,importlib-metadata,high,unknown,3,,0
sagemaker,nbformat,high,unknown,3,,0
sagemaker,contextlib2,high,unknown,3,,0
sagemaker,pillow,high,critical,4,,0
sagemaker,pyyaml,high,critical,4,,0
sagemaker,docker,high,unknown,3,,0
sagemaker,pyvis,high,unknown,3,,0
sagemaker,sagemaker-schema-inference-artifacts,high,unknown,3,,0
sagemaker,graphene,high,unknown,3,,0
sagemaker,attrs,high,unknown,3,,0
sagemaker,sagemaker-mlflow,high,unknown,3,,0
sagemaker,tblib,high,unknown,3,,0
sagemaker,mypy-extensions,high,unknown,3,,0
sagemaker,cloudpickle,high,unknown,3,,0
sagemaker,sagemaker-feature-store-pyspark-3-3,high,unknown,3,,0
sagemaker,scipy,high,high,3,,0
sagemaker,google-pasta,high,unknown,3,,0
sagemaker,packaging,high,unknown,3,,0
sagemaker,jinja2,high,medium,3,,0
sagemaker,mlflow,high,critical,4,,0
sagemaker,pyspark,high,critical,4,CWE-78,1
sagemaker,pytest-timeout,high,unknown,3,,0
sagemaker,build,high,unknown,3,,0
sagemaker,mypy-boto3-redshift-data,high,unknown,3,,0
sagemaker,jsonschema,high,unknown,3,,0
sagemaker,apache-airflow,high,high,3,,0
sagemaker,opentelemetry-exporter-otlp,high,unknown,3,,0
sagemaker,black,high,medium,3,,0
sagemaker,flake8,high,unknown,3,,0
sagemaker,opentelemetry-proto,high,unknown,3,,0
sagemaker,uvicorn,high,high,3,,0
sagemaker,schema,high,unknown,3,,0
sagemaker,protobuf,high,high,3,,0
sagemaker,pathos,high,unknown,3,,0
sagemaker,tritonclient,high,unknown,3,,0
sagemaker,mock,high,unknown,3,,0
sagemaker,mypy,high,unknown,3,,0
sagemaker,sagemaker-core,high,unknown,3,,0
sagemaker,awslogs,high,unknown,3,,0
sagemaker,urllib3,high,medium,3,,0
sagemaker,smdebug-rulesconfig,high,unknown,3,,0
sagemaker,mypy-boto3-appflow,high,unknown,3,,0
sagemaker,networkx,high,unknown,3,,0
sagemaker,platformdirs,high,unknown,3,,0
sagemaker,tqdm,high,low,3,,0
sagemaker,apache-airflow-providers-amazon,high,high,3,,0
sagemaker,sagemaker-experiments,high,unknown,3,,0
sagemaker,xgboost,high,unknown,3,,0
sagemaker,lexicon,high,unknown,3,,0
sagemaker,pandas,high,low,3,,0
sagemaker,pytest-cov,high,unknown,3,,0
sagemaker,mypy-boto3-rds,high,unknown,3,,0
sagemaker,fastapi,high,high,3,,0
sagemaker,huggingface-hub,high,unknown,3,,0
sagemaker,flask-limiter,high,unknown,3,,0
sagemaker,pytest-rerunfailures,high,unknown,3,,0
sagemaker,deepdiff,high,critical,4,,0
scapy,pyx,medium,unknown,2,,0
scapy,matplotlib,medium,unknown,2,,0
scapy,tox,medium,unknown,2,,0
scapy,sphinx-rtd-theme,medium,unknown,2,,0
scapy,sphinx,medium,unknown,2,,0
scapy,cryptography,medium,high,3,,0
scapy,ipython,medium,critical,4,,0
scikit-learn,sphinx-gallery,medium,unknown,2,,0
scikit-learn,cython,medium,unknown,2,,0
scikit-learn,mypy,medium,unknown,2,,0
scikit-learn,sphinx-copybutton,medium,unknown,2,,0
scikit-learn,numpydoc,medium,unknown,2,,0
scikit-learn,sphinx-design,medium,unknown,2,,0
scikit-learn,plotly,medium,unknown,2,,0
scikit-learn,pillow,medium,critical,4,,0
scikit-learn,pyamg,medium,unknown,2,,0
scikit-learn,scikit-image,medium,unknown,2,,0
scikit-learn,towncrier,medium,unknown,2,,0
scikit-learn,conda-lock,medium,unknown,2,,0
scikit-learn,memory_profiler,medium,unknown,2,,0
scikit-learn,seaborn,medium,unknown,2,,0
scikit-learn,sphinx-remove-toctrees,medium,unknown,2,,0
scikit-learn,polars,medium,unknown,2,,0
scikit-learn,pytest,medium,unknown,2,,0
scikit-learn,numpy,medium,critical,4,,0
scikit-learn,sphinxcontrib-sass,medium,unknown,2,,0
scikit-learn,sphinxext-opengraph,medium,unknown,2,,0
scikit-learn,scipy,medium,high,3,,0
scikit-learn,ruff,medium,unknown,2,,0
scikit-learn,sphinx,medium,unknown,2,,0
scikit-learn,sphinx-prompt,medium,unknown,2,,0
scikit-learn,pandas,medium,low,2,,0
scikit-learn,pytest-cov,medium,unknown,2,,0
scikit-learn,pyarrow,medium,critical,4,,0
scikit-learn,threadpoolctl,medium,unknown,2,,0
scikit-learn,matplotlib,medium,unknown,2,,0
scikit-learn,joblib,medium,critical,4,,0
scikit-learn,pooch,medium,unknown,2,,0
scikit-learn,pydata-sphinx-theme,medium,unknown,2,,0
scikit-learn,meson-python,medium,unknown,2,,0
scrapy,pydispatcher,high,unknown,3,,0
scrapy,tldextract,high,unknown,3,,0
scrapy,queuelib,high,unknown,3,,0
scrapy,lxml,high,moderate,3,,0
scrapy,service-identity,high,unknown,3,,0
scrapy,cssselect,high,unknown,3,,0
scrapy,protego,high,unknown,3,,0
scrapy,itemloaders,high,unknown,3,,0
scrapy,parsel,high,unknown,3,,0
scrapy,zope-interface,high,unknown,3,,0
scrapy,defusedxml,high,unknown,3,,0
scrapy,packaging,high,unknown,3,,0
scrapy,twisted,high,medium,3,,0
scrapy,w3lib,high,unknown,3,,0
scrapy,cryptography,high,high,3,,0
scrapy,pypydispatcher,high,unknown,3,,0
scrapy,pyopenssl,high,high,3,,0
scrapy,itemadapter,high,unknown,3,,0
sentry-sdk,django,low,critical,4,,0
sentry-sdk,aiohttp,low,high,3,,0
sentry-sdk,markupsafe,low,unknown,1,,0
sentry-sdk,apache-beam,low,unknown,1,,0
sentry-sdk,opentelemetry-distro,low,unknown,1,,0
sentry-sdk,falcon,low,unknown,1,,0
sentry-sdk,google-genai,low,unknown,1,,0
sentry-sdk,urllib3,low,medium,2,,0
sentry-sdk,litestar,low,high,3,,0
sentry-sdk,executing,low,unknown,1,,0
sentry-sdk,langchain,low,high,3,,0
sentry-sdk,pydantic-ai,low,unknown,1,,0
sentry-sdk,celery,low,high,3,,0
sentry-sdk,loguru,low,moderate,1,,0
sentry-sdk,pyspark,low,critical,4,,0
sentry-sdk,anthropic,low,unknown,1,,0
sentry-sdk,litellm,low,critical,4,,0
sentry-sdk,sanic,low,high,3,,0
sentry-sdk,quart,low,medium,2,,0
sentry-sdk,asttokens,low,unknown,1,,0
sentry-sdk,openai,low,unknown,1,,0
sentry-sdk,flask,low,low,1,,0
sentry-sdk,pure_eval,low,unknown,1,,0
sentry-sdk,unleashclient,low,unknown,1,,0
sentry-sdk,statsig,low,unknown,1,,0
sentry-sdk,celery-redbeat,low,unknown,1,,0
sentry-sdk,mcp,low,high,3,,0
sentry-sdk,blinker,low,unknown,1,,0
sentry-sdk,httpx,low,critical,4,,0
sentry-sdk,rq,low,unknown,1,,0
sentry-sdk,langgraph,low,unknown,1,,0
sentry-sdk,arq,low,unknown,1,,0
sentry-sdk,chalice,low,unknown,1,,0
sentry-sdk,huey,low,unknown,1,,0
sentry-sdk,httpcore,low,unknown,1,,0
sentry-sdk,grpcio,low,high,3,,0
sentry-sdk,openfeature-sdk,low,unknown,1,,0
sentry-sdk,tornado,low,high,3,,0
sentry-sdk,fastapi,low,high,3,,0
sentry-sdk,bottle,low,critical,4,,0
sentry-sdk,starlette,low,high,3,,0
sentry-sdk,clickhouse-driver,low,critical,4,,0
sentry-sdk,huggingface_hub,low,unknown,1,,0
sentry-sdk,launchdarkly-server-sdk,low,unknown,1,,0
sentry-sdk,tiktoken,low,unknown,1,,0
sentry-sdk,asyncpg,low,critical,4,,0
sentry-sdk,certifi,low,low,1,,0
sentry-sdk,starlite,low,high,3,,0
sentry-sdk,protobuf,low,high,3,,0
sentry-sdk,pymongo,low,medium,2,,0
sentry-sdk,sqlalchemy,low,critical,4,,0
setuptools,virtualenv,high,high,3,CWE-22,1
setuptools,sphinx-notfound-page,high,unknown,3,,0
setuptools,pip,high,medium,3,CWE-1333;CWE-22,2
setuptools,pygments-github-lexers,high,unknown,3,,0
setuptools,mypy,high,unknown,3,,0
setuptools,sphinx-reredirects,high,unknown,3,,0
setuptools,tomli-w,high,unknown,3,,0
setuptools,pytest-mypy,high,unknown,3,,0
setuptools,pyproject-hooks,high,unknown,3,,0
setuptools,pytest-subprocess,high,unknown,3,,0
setuptools,pytest-timeout,high,unknown,3,,0
setuptools,more_itertools,high,unknown,3,,0
setuptools,jaraco.tidelift,high,unknown,3,,0
setuptools,pytest-checkdocs,high,unknown,3,,0
setuptools,jaraco.path,high,unknown,3,,0
setuptools,towncrier,high,unknown,3,,0
setuptools,build,high,unknown,3,,0
setuptools,jaraco.functools,high,unknown,3,,0
setuptools,platformdirs,high,unknown,3,,0
setuptools,pytest-enabler,high,unknown,3,,0
setuptools,importlib_metadata,high,unknown,3,,0
setuptools,pytest,high,unknown,3,,0
setuptools,pytest-ruff,high,unknown,3,,0
setuptools,sphinx-favicon,high,unknown,3,,0
setuptools,rst.linker,high,unknown,3,,0
setuptools,jaraco.text,high,unknown,3,,0
setuptools,wheel,high,high,3,CWE-1333,1
setuptools,ini2toml,high,unknown,3,,0
setuptools,jaraco.test,high,unknown,3,,0
setuptools,packaging,high,unknown,3,,0
setuptools,jaraco.packaging,high,unknown,3,,0
setuptools,tomli,high,unknown,3,,0
setuptools,ruff,high,unknown,3,,0
setuptools,sphinx,high,unknown,3,,0
setuptools,pytest-perf,high,unknown,3,,0
setuptools,sphinxcontrib-towncrier,high,unknown,3,,0
setuptools,pytest-cov,high,unknown,3,,0
setuptools,sphinx-inline-tabs,high,unknown,3,,0
setuptools,furo,high,unknown,3,,0
setuptools,filelock,high,unknown,3,,0
setuptools,sphinx-lint,high,unknown,3,,0
setuptools,jaraco.envs,high,unknown,3,,0
setuptools,pytest-xdist,high,unknown,3,,0
setuptools,pytest-home,high,unknown,3,,0
setuptools,jaraco.develop,high,unknown,3,,0
sglang,grpcio-reflection,medium,unknown,2,,0
sglang,aiohttp,medium,high,3,,0
sglang,torchvision,medium,unknown,2,,0
sglang,st_attn,medium,unknown,2,,0
sglang,setproctitle,medium,unknown,2,,0
sglang,cuda-python,medium,unknown,2,,0
sglang,torch_memory_saver,medium,unknown,2,,0
sglang,sentencepiece,medium,unknown,2,,0
sglang,grpcio-tools,medium,unknown,2,,0
sglang,sgl-kernel,medium,unknown,2,,0
sglang,opencv-python,medium,high,3,,0
sglang,pillow,medium,critical,4,,0
sglang,pyyaml,medium,critical,4,,0
sglang,msgspec,medium,unknown,2,,0
sglang,anthropic,medium,unknown,2,,0
sglang,build,medium,unknown,2,,0
sglang,hf_transfer,medium,unknown,2,,0
sglang,timm,medium,unknown,2,,0
sglang,pyzmq,medium,unknown,2,,0
sglang,xgrammar,medium,high,3,,0
sglang,imageio,medium,unknown,2,,0
sglang,remote-pdb,medium,unknown,2,,0
sglang,flashinfer_cubin,medium,unknown,2,,0
sglang,pydantic,medium,medium,2,,0
sglang,openai-harmony,medium,unknown,2,,0
sglang,nvidia-ml-py,medium,unknown,2,,0
sglang,yunchang,medium,unknown,2,,0
sglang,compressed-tensors,medium,unknown,2,,0
sglang,ipython,medium,critical,4,,0
sglang,datasets,medium,unknown,2,,0
sglang,nvidia-cutlass-dsl,medium,unknown,2,,0
sglang,openai,medium,unknown,2,,0
sglang,tqdm,medium,low,2,,0
sglang,numpy,medium,critical,4,,0
sglang,interegular,medium,unknown,2,,0
sglang,cloudpickle,medium,unknown,2,,0
sglang,modelscope,medium,unknown,2,,0
sglang,torchao,medium,unknown,2,,0
sglang,transformers,medium,critical,4,,0
sglang,moviepy,medium,unknown,2,,0
sglang,scipy,medium,high,3,,0
sglang,decord2,medium,unknown,2,,0
sglang,orjson,medium,high,3,,0
sglang,einops,medium,unknown,2,,0
sglang,packaging,medium,unknown,2,,0
sglang,py-spy,medium,unknown,2,,0
sglang,blobfile,medium,unknown,2,,0
sglang,torch,medium,critical,4,,0
sglang,partial_json_parser,medium,unknown,2,,0
sglang,torchaudio,medium,unknown,2,,0
sglang,gguf,medium,unknown,2,,0
sglang,prometheus-client,medium,unknown,2,,0
sglang,psutil,medium,high,3,,0
sglang,soundfile,medium,unknown,2,,0
sglang,uvicorn,medium,high,3,,0
sglang,grpcio-health-checking,medium,unknown,2,,0
sglang,imageio-ffmpeg,medium,unknown,2,,0
sglang,uvloop,medium,unknown,2,,0
sglang,grpcio,medium,high,3,,0
sglang,requests,medium,medium,2,,0
sglang,ninja,medium,unknown,2,,0
sglang,pybase64,medium,unknown,2,,0
sglang,fastapi,medium,high,3,,0
sglang,torchcodec,medium,unknown,2,,0
sglang,outlines,medium,unknown,2,,0
sglang,checkpoint-engine,medium,unknown,2,,0
sglang,huggingface_hub,medium,unknown,2,,0
sglang,tiktoken,medium,unknown,2,,0
sglang,llguidance,medium,unknown,2,,0
sglang,vsa,medium,unknown,2,,0
sglang,python-multipart,medium,high,3,,0
sglang,flashinfer_python,medium,unknown,2,,0
sglang,diffusers,medium,unknown,2,,0
signxml,lxml,medium,moderate,2,,0
signxml,build,medium,unknown,2,,0
signxml,wheel,medium,high,3,,0
signxml,lxml-stubs,medium,unknown,2,,0
signxml,certifi,medium,low,2,CWE-208;CWE-303,2
signxml,mypy,medium,unknown,2,,0
signxml,ruff,medium,unknown,2,,0
signxml,cryptography,medium,high,3,CWE-208,1
signxml,coverage,medium,unknown,2,,0
skops,numpy,high,critical,4,CWE-502,1
skops,prettytable,high,unknown,3,,0
skops,scipy,high,high,3,,0
skops,scikit-learn,high,medium,3,,0
skops,rich,high,unknown,3,,0
skops,packaging,high,unknown,3,,0
snowflake-connector-python,cython,high,unknown,3,,0
snowflake-connector-python,typing_extensions,high,unknown,3,,0
snowflake-connector-python,idna,high,medium,3,,0
snowflake-connector-python,pendulum,high,unknown,3,,0
snowflake-connector-python,tomlkit,high,unknown,3,,0
snowflake-connector-python,pytzdata,high,unknown,3,,0
snowflake-connector-python,urllib3,high,medium,3,,0
snowflake-connector-python,asn1crypto,high,unknown,3,,0
snowflake-connector-python,pytest-timeout,high,unknown,3,,0
snowflake-connector-python,platformdirs,high,unknown,3,,0
snowflake-connector-python,sortedcontainers,high,unknown,3,,0
snowflake-connector-python,boto3,high,unknown,3,,0
snowflake-connector-python,pexpect,high,unknown,3,,0
snowflake-connector-python,pyopenssl,high,high,3,,0
snowflake-connector-python,pytest,high,unknown,3,,0
snowflake-connector-python,botocore,high,unknown,3,,0
snowflake-connector-python,numpy,high,critical,4,,0
snowflake-connector-python,responses,high,unknown,3,,0
snowflake-connector-python,keyring,high,high,3,,0
snowflake-connector-python,pyjwt,high,low,3,,0
snowflake-connector-python,coverage,high,unknown,3,,0
snowflake-connector-python,packaging,high,unknown,3,,0
snowflake-connector-python,cryptography,high,high,3,,0
snowflake-connector-python,pytest-cov,high,unknown,3,,0
snowflake-connector-python,pandas,high,low,3,,0
snowflake-connector-python,pyarrow,high,critical,4,,0
snowflake-connector-python,requests,high,medium,3,,0
snowflake-connector-python,filelock,high,unknown,3,,0
snowflake-connector-python,pytest-xdist,high,unknown,3,,0
snowflake-connector-python,certifi,high,low,3,,0
snowflake-connector-python,more-itertools,high,unknown,3,,0
snowflake-connector-python,pytest-rerunfailures,high,unknown,3,,0
snowflake-connector-python,charset_normalizer,high,unknown,3,,0
snowflake-connector-python,pytz,high,unknown,3,,0
social-auth-app-django,social-auth-core,medium,unknown,2,,0
social-auth-app-django,django,medium,critical,4,,0
social-auth-app-django,tox,medium,unknown,2,,0
social-auth-app-django,pyright,medium,unknown,2,,0
social-auth-app-django,pre-commit,medium,unknown,2,,0
social-auth-app-django,mypy,medium,unknown,2,,0
social-auth-app-django,django-stubs,medium,unknown,2,,0
social-auth-app-django,django-stubs-ext,medium,unknown,2,,0
social-auth-app-django,coverage,medium,unknown,2,,0
spotipy,requests,high,medium,3,,0
spotipy,isort,high,unknown,3,,0
spotipy,redis,high,high,3,,0
spotipy,flake8-string-format,high,unknown,3,,0
spotipy,autopep8,high,unknown,3,,0
spotipy,flake8,high,unknown,3,,0
spotipy,urllib3,high,medium,3,,0
spotipy,pymemcache,high,unknown,3,,0
sqlparse,hatch,high,unknown,3,,0
sqlparse,build,high,unknown,3,,0
sqlparse,sphinx,high,unknown,3,,0
starlette,jinja2,high,medium,3,,0
starlette,pyyaml,high,critical,4,,0
starlette,itsdangerous,high,unknown,3,,0
starlette,httpx,high,critical,4,,0
starlette,typing-extensions,high,unknown,3,,0
starlette,anyio,high,unknown,3,,0
starlette,python-multipart,high,high,3,CWE-770,1
strawberry-graphql,django,medium,critical,4,,0
strawberry-graphql,aiohttp,medium,high,3,,0
strawberry-graphql,typing-extensions,medium,unknown,2,,0
strawberry-graphql,lia-web,medium,unknown,2,,0
strawberry-graphql,typer,medium,unknown,2,,0
strawberry-graphql,litestar,medium,high,3,,0
strawberry-graphql,opentelemetry-sdk,medium,unknown,2,,0
strawberry-graphql,graphql-core,medium,unknown,2,,0
strawberry-graphql,sanic,medium,high,3,,0
strawberry-graphql,pydantic,medium,medium,2,,0
strawberry-graphql,python-dateutil,medium,unknown,2,,0
strawberry-graphql,quart,medium,medium,2,,0
strawberry-graphql,flask,medium,low,2,,0
strawberry-graphql,pygments,medium,critical,4,,0
strawberry-graphql,libcst,medium,unknown,2,,0
strawberry-graphql,packaging,medium,unknown,2,,0
strawberry-graphql,uvicorn,medium,high,3,,0
strawberry-graphql,chalice,medium,unknown,2,,0
strawberry-graphql,asgiref,medium,unknown,2,,0
strawberry-graphql,fastapi,medium,high,3,,0
strawberry-graphql,starlette,medium,high,3,,0
strawberry-graphql,websockets,medium,high,3,,0
strawberry-graphql,rich,medium,unknown,2,,0
strawberry-graphql,opentelemetry-api,medium,unknown,2,,0
strawberry-graphql,python-multipart,medium,high,3,,0
strawberry-graphql,pyinstrument,medium,unknown,2,,0
strawberry-graphql,channels,medium,high,3,,0
streamlit,click,medium,unknown,2,,0
streamlit,toml,medium,unknown,2,,0
streamlit,streamlit,medium,medium,2,,0
streamlit,typing-extensions,medium,unknown,2,,0
streamlit,plotly,medium,unknown,2,,0
streamlit,pillow,medium,critical,4,,0
streamlit,streamlit-pdf,medium,unknown,2,,0
streamlit,snowflake-connector-python,medium,high,3,,0
streamlit,authlib,medium,high,3,,0
streamlit,graphviz,medium,unknown,2,,0
streamlit,gitpython,medium,high,3,,0
streamlit,numpy,medium,critical,4,,0
streamlit,altair,medium,unknown,2,,0
streamlit,cachetools,medium,unknown,2,,0
streamlit,blinker,medium,unknown,2,,0
streamlit,orjson,medium,high,3,,0
streamlit,packaging,medium,unknown,2,,0
streamlit,pandas,medium,low,2,,0
streamlit,pyarrow,medium,critical,4,,0
streamlit,requests,medium,medium,2,,0
streamlit,tornado,medium,high,3,,0
streamlit,pydeck,medium,unknown,2,,0
streamlit,matplotlib,medium,unknown,2,,0
streamlit,rich,medium,unknown,2,,0
streamlit,tenacity,medium,unknown,2,,0
streamlit,snowflake-snowpark-python,medium,unknown,2,,0
streamlit,protobuf,medium,high,3,,0
streamlit,sqlalchemy,medium,critical,4,,0
streamlit,watchdog,medium,unknown,2,,0
torch,jinja2,critical,medium,4,,0
torch,nvidia-cufft-cu12,critical,unknown,4,,0
torch,nvidia-cusparselt-cu12,critical,unknown,4,,0
torch,typing-extensions,critical,unknown,4,,0
torch,sympy,critical,unknown,4,,0
torch,nvidia-cublas-cu12,critical,unknown,4,,0
torch,opt-einsum,critical,unknown,4,,0
torch,networkx,critical,unknown,4,,0
torch,nvidia-cufile-cu12,critical,unknown,4,,0
torch,pyyaml,critical,critical,4,CWE-502,1
torch,nvidia-cuda-cupti-cu12,critical,unknown,4,,0
torch,nvidia-cusparse-cu12,critical,unknown,4,,0
torch,nvidia-cuda-runtime-cu12,critical,unknown,4,,0
torch,nvidia-cudnn-cu12,critical,unknown,4,,0
torch,fsspec,critical,unknown,4,,0
torch,nvidia-nvshmem-cu12,critical,unknown,4,,0
torch,nvidia-nvtx-cu12,critical,unknown,4,,0
torch,optree,critical,unknown,4,,0
torch,nvidia-nvjitlink-cu12,critical,unknown,4,,0
torch,setuptools,critical,high,4,,0
torch,nvidia-curand-cu12,critical,unknown,4,,0
torch,nvidia-cusolver-cu12,critical,unknown,4,,0
torch,filelock,critical,unknown,4,,0
torch,nvidia-nccl-cu12,critical,unknown,4,,0
torch,nvidia-cuda-nvrtc-cu12,critical,unknown,4,,0
torch,triton,critical,unknown,4,,0
tqdm,requests,low,medium,2,,0
tqdm,pytest-timeout,low,unknown,1,,0
tqdm,slack-sdk,low,unknown,1,,0
tqdm,nbval,low,unknown,1,,0
tqdm,ipywidgets,low,unknown,1,,0
tqdm,colorama,low,unknown,1,,0
tqdm,pytest-asyncio,low,unknown,1,,0
tqdm,pytest,low,unknown,1,,0
tqdm,pytest-cov,low,unknown,1,,0
transformers,ray,critical,critical,4,,0
transformers,parameterized,critical,unknown,4,,0
transformers,librosa,critical,unknown,4,,0
transformers,ftfy,critical,unknown,4,,0
transformers,fugashi,critical,unknown,4,,0
transformers,mistral-common,critical,unknown,4,,0
transformers,cookiecutter,critical,critical,4,,0
transformers,importlib_metadata,critical,unknown,4,,0
transformers,accelerate,critical,unknown,4,,0
transformers,optax,critical,unknown,4,,0
transformers,tensorboard,critical,unknown,4,,0
transformers,sagemaker,critical,high,4,,0
transformers,pyctcdecode,critical,unknown,4,,0
transformers,pytest,critical,unknown,4,,0
transformers,numpy,critical,critical,4,,0
transformers,kenlm,critical,unknown,4,,0
transformers,tf2onnx,critical,unknown,4,,0
transformers,tokenizers,critical,unknown,4,,0
transformers,tensorflow-text,critical,unknown,4,,0
transformers,pytest-asyncio,critical,unknown,4,,0
transformers,psutil,critical,high,4,,0
transformers,requests,critical,medium,4,,0
