package,cve,cwes,severity,first_affected_version,first_affected_date,disclosed_date,mitigation_version,mitigation_date,disclosure_lag_days,time_to_fix_from_first_days,time_to_fix_from_disclosure_days,fix_semver_type
django,CVE-2024-53907,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2.0,,2024-12-06,5.1.4,2024-12-04,,,-2.0,major
django,CVE-2025-32873,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2,2023-04-03,2025-05-08,4.2.21,2025-05-07,766.0,765.0,-1.0,patch
django,CVE-2024-39330,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,4.2,2023-04-03,2024-07-10,5.0.7,2024-07-09,464.0,463.0,-1.0,major
django,CVE-2024-39614,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,4.2,2023-04-03,2024-07-10,5.0.7,2024-07-09,464.0,463.0,-1.0,major
django,CVE-2023-43665,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,3.2a1,2021-01-19,2023-11-03,3.2.22,2023-10-04,1018.0,988.0,-30.0,patch
django,CVE-2025-59681,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,4.2,2023-04-03,2025-10-01,4.2.25,2025-10-01,912.0,912.0,0.0,patch
django,CVE-2024-41989,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2024-53908,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,4.2.0,,2024-12-06,5.0.10,2024-12-04,,,-2.0,major
django,CVE-2025-26699,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2,2023-04-03,2025-03-06,4.2.20,2025-03-06,703.0,703.0,0.0,patch
django,CVE-2024-42005,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2025-59682,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",low,4.2,2023-04-03,2025-10-01,4.2.25,2025-10-01,912.0,912.0,0.0,patch
django,CVE-2024-56374,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2,2023-04-03,2025-01-14,5.1.5,2025-01-14,652.0,652.0,0.0,major
django,CVE-2024-38875,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,4.2,2023-04-03,2024-07-10,4.2.14,2024-07-09,464.0,463.0,-1.0,patch
django,CVE-2023-46695,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,3.2a1,2021-01-19,2023-11-02,3.2.23,2023-11-01,1017.0,1016.0,-1.0,patch
django,CVE-2024-41991,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2024-45231,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,0,2024-08-07,2024-10-08,5.1.1,2024-09-03,62,27,-35.0,major
django,CVE-2024-27351,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,3.2,2021-04-06,2024-03-15,3.2.25,2024-03-04,1074.0,1063.0,-11.0,patch
django,CVE-2025-27556,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,5.0,2023-12-04,2025-04-02,5.0.14,2025-04-02,485.0,485.0,0.0,patch
django,CVE-2024-39329,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",moderate,4.2,2023-04-03,2024-07-10,5.0.7,2024-07-09,464.0,463.0,-1.0,major
django,CVE-2024-24680,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",high,3.2,2021-04-06,2024-02-07,3.2.24,2024-02-06,1037.0,1036.0,-1.0,patch
django,CVE-2023-46695,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,3.2,2021-04-06,2023-11-02,3.2.23,2023-11-01,940.0,939.0,-1.0,patch
django,CVE-2023-41164,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,3.2,2021-04-06,2023-11-03,3.2.21,2023-09-04,941.0,881.0,-60.0,patch
django,CVE-2023-43665,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,3.2,2021-04-06,2023-11-03,3.2.22,2023-10-04,941.0,911.0,-30.0,patch
django,CVE-2024-45230,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-10-08,5.1.1,2024-09-03,554.0,519.0,-35.0,major
django,CVE-2024-53907,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-12-06,5.1.4,2024-12-04,613.0,611.0,-2.0,major
django,CVE-2024-53908,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-12-06,5.1.4,2024-12-04,613.0,611.0,-2.0,major
django,CVE-2024-24680,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,3.2,2021-04-06,2024-02-06,3.2.24,2024-02-06,1036.0,1036.0,0.0,patch
django,CVE-2024-27351,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,3.2,2021-04-06,2024-03-15,3.2.25,2024-03-04,1074.0,1063.0,-11.0,patch
django,CVE-2024-38875,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-07-10,4.2.14,2024-07-09,464.0,463.0,-1.0,patch
django,CVE-2024-39329,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-07-10,5.0.7,2024-07-09,464.0,463.0,-1.0,major
django,CVE-2024-39330,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-07-10,5.0.7,2024-07-09,464.0,463.0,-1.0,major
django,CVE-2024-39614,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-07-10,5.0.7,2024-07-09,464.0,463.0,-1.0,major
django,CVE-2024-41989,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2024-41990,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2024-41991,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2024-42005,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2024-08-07,5.0.8,2024-08-06,492.0,491.0,-1.0,major
django,CVE-2024-56374,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2025-01-14,5.1.5,2025-01-14,652.0,652.0,0.0,major
django,CVE-2025-26699,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2025-03-06,5.1.7,2025-03-06,703.0,703.0,0.0,major
django,CVE-2025-27556,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,5.0,2023-12-04,2025-04-02,5.1.8,2025-04-02,485.0,485.0,0.0,minor
django,CVE-2025-32873,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2025-05-08,4.2.21,2025-05-07,766.0,765.0,-1.0,patch
django,CVE-2025-48432,"['CWE-119', 'CWE-20', 'CWE-200', 'CWE-201', 'CWE-209', 'CWE-276', 'CWE-306', 'CWE-312', 'CWE-399', 'CWE-407', 'CWE-79', 'CWE-863', 'CWE-915', 'CWE-918', 'CWE-94', 'CWE-95', 'CWE-97']",critical,4.2,2023-04-03,2025-06-05,5.2.2,2025-06-04,794.0,793.0,-1.0,major
flask-cors,CVE-2024-6866,,moderate,0,,2025-03-20,6.0.0,2025-05-17,,,58.0,major
flask-cors,CVE-2024-6839,,moderate,0,,2025-03-20,6.0.0,2025-05-17,,,58.0,major
flask-cors,CVE-2024-1681,,moderate,0,,2024-04-19,4.0.1,2024-05-04,,,15.0,major
flask-cors,CVE-2024-6844,,moderate,0,,2025-03-20,6.0.0,2025-05-17,,,58.0,major
flask-cors,CVE-2024-6221,,high,0,,2024-08-18,4.0.2,2024-08-30,,,12.0,major
sagemaker,CVE-2025-0508,['CWE-78'],moderate,0,,2025-03-20,2.237.3,2025-01-09,,,-70.0,major
sagemaker,CVE-2024-34073,['CWE-78'],high,0,,2024-05-03,2.214.3,2024-04-04,,,-29.0,major
sagemaker,CVE-2024-34072,['CWE-78'],high,0,,2024-05-03,2.218.0,2024-05-01,,,-2.0,major
mlflow,CVE-2024-27133,['CWE-79'],critical,0,,2024-02-24,2.10.0,2024-01-26,,,-29.0,major
mlflow,CVE-2024-37053,['CWE-79'],high,1.1.0,2019-07-23,2024-06-04,,,1778.0,,,unknown
mlflow,CVE-2025-0453,['CWE-79'],moderate,0,,2025-03-20,,,,,,unknown
mlflow,CVE-2023-6014,['CWE-79'],critical,0,,2023-11-16,2.8.0,2023-10-29,,,-18.0,major
mlflow,CVE-2025-1474,['CWE-79'],low,0,,2025-03-20,2.19.0,2024-12-11,,,-99.0,major
mlflow,CVE-2024-8859,['CWE-79'],high,0,,2025-03-20,2.17.0rc0,2024-09-27,,,-174.0,major
mlflow,CVE-2023-6831,['CWE-79'],critical,0,,2023-12-15,2.9.2,2023-12-14,,,-1.0,major
mlflow,CVE-2023-6974,['CWE-79'],critical,0,,2023-12-20,2.9.2,2023-12-14,,,-6.0,major
mlflow,CVE-2025-11201,['CWE-79'],high,0,,2025-10-29,3.0.0,2025-06-10,,,-141.0,major
mlflow,CVE-2024-1560,['CWE-79'],high,0,,2024-04-16,,,,,,unknown
mlflow,CVE-2023-6018,['CWE-79'],critical,0,,2023-11-16,2.9.2,2023-12-14,,,28.0,major
mlflow,CVE-2024-0520,['CWE-79'],critical,0,,2024-06-06,2.9.0,2023-12-06,,,-183.0,major
mlflow,CVE-2023-6909,['CWE-79'],high,0,,2023-12-20,2.9.2,2023-12-14,,,-6.0,major
mlflow,CVE-2024-27132,['CWE-79'],critical,0,,2024-02-24,2.10.0,2024-01-26,,,-29.0,major
mlflow,CVE-2025-11200,['CWE-79'],high,0,,2025-10-29,2.22.0,2025-04-24,,,-188.0,major
mlflow,CVE-2024-37052,['CWE-79'],high,1.1.0,2019-07-23,2024-06-04,,,1778.0,,,unknown
mlflow,CVE-2024-37056,['CWE-79'],high,1.23.0,2022-01-17,2024-06-04,,,869.0,,,unknown
mlflow,CVE-2024-3099,['CWE-79'],moderate,0,,2024-06-06,2.11.3,2024-03-21,,,-77.0,major
mlflow,CVE-2025-1473,['CWE-79'],moderate,2.17.0,2024-10-12,2025-03-20,2.20.3,2025-02-26,159.0,137.0,-22.0,minor
mlflow,CVE-2024-37060,['CWE-79'],high,1.27.0,2022-06-29,2024-06-04,,,706.0,,,unknown
mlflow,CVE-2024-37058,['CWE-79'],high,2.5.0,2023-07-17,2024-06-04,,,323.0,,,unknown
mlflow,CVE-2023-6709,['CWE-79'],high,0,,2023-12-12,2.9.2,2023-12-14,,,2.0,major
mlflow,CVE-2024-1593,['CWE-79'],high,0,,2024-04-16,,,,,,unknown
mlflow,CVE-2023-6015,['CWE-79'],critical,0,,2023-11-16,2.8.1,2023-11-16,,,0.0,major
mlflow,CVE-2024-1483,['CWE-79'],high,0,,2024-04-16,2.12.1,2024-04-17,,,1.0,major
mlflow,CVE-2024-37054,['CWE-79'],high,0.9.0,2019-03-25,2024-06-04,,,1898.0,,,unknown
mlflow,CVE-2023-6975,['CWE-79'],critical,0,,2023-12-20,2.9.2,2023-12-14,,,-6.0,major
mlflow,CVE-2024-3573,['CWE-79'],critical,0,,2024-04-16,2.10.0,2024-01-26,,,-81.0,major
mlflow,CVE-2023-6940,['CWE-79'],high,0,,2023-12-19,2.9.2,2023-12-14,,,-5.0,major
mlflow,CVE-2024-2928,['CWE-79'],high,0,,2024-06-06,2.11.3,2024-03-21,,,-77.0,major
mlflow,CVE-2024-1558,['CWE-79'],high,0,,2024-04-16,2.12.1,2024-04-17,,,1.0,major
mlflow,CVE-2024-37057,['CWE-79'],high,2.0.0rc0,2022-11-01,2024-06-04,,,581.0,,,unknown
mlflow,CVE-2024-1594,['CWE-79'],high,0,,2024-04-16,,,,,,unknown
mlflow,CVE-2024-4263,['CWE-79'],moderate,0,,2024-05-16,2.10.1,2024-02-06,,,-100.0,major
mlflow,CVE-2024-37061,['CWE-79'],high,1.11.0,2020-08-31,2024-06-04,,,1373.0,,,unknown
mlflow,CVE-2024-6838,['CWE-79'],moderate,0,,2025-03-20,,,,,,unknown
mlflow,CVE-2023-6977,['CWE-79'],high,0,,2023-12-20,2.9.2,2023-12-14,,,-6.0,major
mlflow,CVE-2024-27134,['CWE-79'],high,0,,2024-11-25,2.16.0,2024-08-30,,,-87.0,major
mlflow,CVE-2024-3848,['CWE-79'],high,2.9.2,2023-12-14,2024-05-16,2.12.1,2024-04-17,154.0,125.0,-29.0,minor
mlflow,CVE-2023-6753,['CWE-79'],high,0,,2023-12-13,2.9.2,2023-12-14,,,1.0,major
mlflow,CVE-2023-6568,CWE-79;['CWE-79'],moderate,0,,2023-12-07,2.9.0,2023-12-06,,,-1.0,major
mlflow,CVE-2024-37059,['CWE-79'],high,0.5.0,2018-08-18,2024-06-04,,,2117.0,,,unknown
mlflow,CVE-2023-43472,['CWE-79'],high,0,,2023-12-05,2.9.0,2023-12-06,,,1.0,major
mlflow,CVE-2023-6976,['CWE-79'],high,0,,2023-12-20,2.9.2,2023-12-14,,,-6.0,major
mlflow,CVE-2025-52967,['CWE-79'],moderate,0,2025-04-04,2025-06-23,3.1.0,2025-06-10,80,67,-13.0,major
mlflow,CVE-2024-37055,['CWE-79'],high,1.24.0,2022-02-28,2024-06-04,,,827.0,,,unknown
duckdb,CVE-2024-41672,,high,1.0.0,2024-06-03,2025-01-21,1.1.0,2024-09-09,232.0,98.0,-134.0,minor
fastmcp,,,high,0,,2025-10-29,2.13.0,2025-10-25,,,-4.0,major
fastmcp,CVE-2025-62800,,moderate,0,,2025-10-29,2.13.0,2025-10-25,,,-4.0,major
fastmcp,CVE-2025-62801,,moderate,0,,2025-10-29,2.13.0,2025-10-25,,,-4.0,major
pypdf,CVE-2025-55197,,moderate,0,,2025-08-13,6.0.0,2025-08-11,,,-2.0,major
pypdf,CVE-2025-62708,,moderate,0,,2025-10-22,6.1.3,2025-10-22,,,0.0,major
pypdf,CVE-2025-62707,,moderate,0,,2025-10-22,6.1.3,2025-10-22,,,0.0,major
python-jose,CVE-2024-33663,"['CWE-269', 'CWE-327', 'CWE-361', 'CWE-400']",critical,0,,2024-04-26,3.4.0,2025-02-18,,,298.0,major
python-jose,CVE-2024-33664,"['CWE-269', 'CWE-327', 'CWE-361', 'CWE-400']",moderate,0,,2024-04-26,3.4.0,2025-02-18,,,298.0,major
python-jose,CVE-2024-33663,"CWE-327;['CWE-269', 'CWE-327', 'CWE-361', 'CWE-400']",critical,0,,2024-04-26,3.4.0,2025-02-18,,,298.0,major
python-jose,CVE-2024-33664,"CWE-400;['CWE-269', 'CWE-327', 'CWE-361', 'CWE-400']",critical,0,,2024-04-26,3.4.0,2025-02-18,,,298.0,major
streamlit,,,low,0.63.0,2020-07-14,2024-01-12,1.30.0,2024-01-11,1277.0,1276.0,-1.0,major
streamlit,CVE-2024-42474,,moderate,0,,2024-08-12,1.37.0,2024-07-25,,,-18.0,major
keras,CVE-2025-12060,,high,0,,2025-10-30,3.12.0,2025-10-27,,,-3.0,major
keras,CVE-2025-9906,,high,0,,2025-09-19,3.11.0,2025-07-30,,,-51.0,major
keras,CVE-2025-9905,,high,3.0.0,2023-11-28,2025-09-19,3.11.3,2025-08-21,661.0,632.0,-29.0,minor
keras,CVE-2025-1550,,high,3.0.0,2023-11-28,2025-03-11,3.9.0,2025-03-04,469.0,462.0,-7.0,minor
keras,CVE-2025-8747,,high,3.0.0,2023-11-28,2025-08-12,3.11.0,2025-07-30,623.0,610.0,-13.0,minor
keras,CVE-2024-55459,,moderate,0,,2025-01-08,,,,,,
keras,CVE-2025-49655,,critical,3.11.0,2025-07-30,2025-10-17,3.11.3,2025-08-21,79.0,22.0,-57.0,patch
keras,CVE-2025-12058,,moderate,0,,2025-10-29,3.12.0,2025-10-27,,,-2.0,major
keras,CVE-2024-3660,,critical,0,,2024-04-16,2.13.1rc0,2023-05-02,,,-350.0,major
apache-airflow-providers-cncf-kubernetes,CVE-2023-51702,,moderate,5.2.0,2023-02-11,2024-01-24,7.0.0,2023-05-22,347.0,100.0,-247.0,major
apache-airflow-providers-snowflake,CVE-2025-50213,,critical,0,,2025-06-26,6.4.0,2025-06-18,,,-8.0,major
apache-airflow-providers-snowflake,CVE-2025-50213,,critical,0,,2025-06-24,6.4.0,2025-06-18,,,-6.0,major
opencv-python-headless,,,high,0,,2024-08-30,4.8.1.78,2023-09-28,,,-337.0,major
apache-airflow-providers-fab,CVE-2024-42447,,low,1.2.0,2024-06-27,2024-08-05,1.2.2,2024-07-31,39.0,34.0,-5.0,patch
apache-airflow-providers-fab,CVE-2024-45033,,low,0,,2025-01-08,1.5.2,2025-01-03,,,-5.0,major
apache-airflow-providers-mysql,CVE-2025-27018,,moderate,0,,2025-03-19,6.2.0,2025-03-13,,,-6.0,major
djangorestframework,CVE-2024-21520,,low,0,,2024-06-26,3.15.2,2024-06-19,,,-7.0,major
markdownify,CVE-2025-46656,,low,0,,2025-04-27,0.14.1,2024-11-24,,,-154.0,minor
onnx,CVE-2024-5187,,high,0,,2024-06-06,1.16.2,2024-08-01,,,56.0,major
onnx,CVE-2024-7776,,high,0,,2025-03-20,1.17.0,2024-10-01,,,-170.0,major
onnx,CVE-2024-27319,,moderate,0,,2024-02-23,1.16.0,2024-03-25,,,31.0,major
onnx,CVE-2024-27318,,high,0,,2024-02-23,1.16.0,2024-03-25,,,31.0,major
apache-airflow,CVE-2024-31869,,moderate,2.7.0,2023-08-18,2024-04-18,2.9.0,2024-04-08,244.0,234.0,-10.0,minor
apache-airflow,CVE-2025-62402,,moderate,3.0.0,2025-04-22,2025-10-30,3.1.1,2025-10-27,191.0,188.0,-3.0,minor
apache-airflow,CVE-2024-32077,,moderate,2.9.0,2024-04-08,2024-05-14,2.9.1,2024-05-06,36.0,28.0,-8.0,patch
apache-airflow,CVE-2023-50783,,moderate,0,,2023-12-21,2.8.0,2023-12-18,,,-3.0,major
apache-airflow,CVE-2023-49920,,moderate,2.7.0,2023-08-18,2023-12-21,2.8.0,2023-12-18,125.0,122.0,-3.0,minor
apache-airflow,CVE-2024-27906,,moderate,0,,2024-02-29,2.8.2,2024-02-26,,,-3.0,major
apache-airflow,CVE-2024-26280,,moderate,0,,2024-03-01,2.8.2,2024-02-26,,,-4.0,major
apache-airflow,CVE-2023-48291,,moderate,0,,2023-12-21,2.8.0,2023-12-18,,,-3.0,major
apache-airflow,CVE-2024-45034,,high,0,,2024-09-07,2.10.1,2024-09-06,,,-1.0,major
apache-airflow,CVE-2024-25142,,low,0,,2024-06-14,2.9.2,2024-06-10,,,-4.0,major
